fecha,titular,score,label,año,mes
2018-12-11,La diversificación de mercados debe acompañar el incremento de la oferta agroexportadora,0.5412,POS,2018,12
2018-12-10,Refuerzan control de pasajeros en aeropuerto por ingreso de plagas cuarentenarias,0.0154,NEU,2018,12
2018-12-07,"Globalización, cambio climático y urbanización son los principales desafíos para cooperativas y asociaciones rurales",0.1083,NEU,2018,12
2018-12-06,Perú está camino a convertirse en uno de los diez exportadores frutícolas más importantes del mundo,0.3177,NEU,2018,12
2018-12-05,Productores de mango levantan paro  en Piura,-0.0706,NEU,2018,12
2018-12-04,Se dejó de exportar 1.200 toneladas de mango por huelga de productores,-0.3296,NEU,2018,12
2018-11-30,Este lunes se realizará en Perú la Conferencia Internacional sobre Producción de Variedades de Papa ante el Cambio Climático,0.4149,POS,2018,11
2018-11-27,“Volvamos a ser los mejores productores de algodón del mundo”,0.3438,NEU,2018,11
2018-11-26,Protestan agricultores de Tambogrande por bajos precios del mango,-0.8383,NEG,2018,11
2018-11-23,INIA realiza taller macrorregional para mitigar efectos del cambio climático en cultivos,0.3005,NEU,2018,11
2018-11-23,28 empresas agrarias pasaron a tener ventas superiores a US$ 20 millones,0.3402,NEU,2018,11
2018-11-22,Agroexportaciones  peruanas crecieron 13.1% entre enero y octubre de 2018,0.1465,NEU,2018,11
2018-11-21,Exportaciones peruanas de cítricos crecerían alrededor del 10% en 2019,0.1103,NEU,2018,11
2018-11-15,Paita tiene potencial para ser la principal zona productora de uvas de mesa en Perú,0.2727,NEU,2018,11
2018-11-15,Ley de Promoción Agraria debe extenderse a los pequeños productores,-0.9191,NEG,2018,11
2018-11-14,El CIP cruzará papas resistentes al cambio climático y a plagas con variedades peruanas adaptadas,0.0063,NEU,2018,11
2018-11-13,El mercado de pisos industriales también crece con la agroexportación,0.0309,NEU,2018,11
2018-11-12,Agroexportadores invertirían US$ 20.000 millones en primeros cinco años de actividades de nuevos   proyectos de irrigación,0.5064,POS,2018,11
2018-11-12,Bananeros orgánicos solidarios de Salitral proyectan exportar 8.163.000 kilos de banano este año,0.1578,NEU,2018,11
2018-11-09,Productos de agroexportación concretan negocios por más de US$ 300 millones en feria europea,0.4468,POS,2018,11
2018-11-09,Precio del limón subió hasta S/10 el kilo y en noviembre alcanzaría su mayor costo,-0.5132,NEG,2018,11
2018-11-07,Exportaciones peruanas de limón crecieron 40% en lo que va del año,0.3159,NEU,2018,11
2018-11-06,INIA inicia seis proyectos de investigación y transferencia en cultivos de agroexportación,0.4548,POS,2018,11
2018-11-06,Instalan comité de seguimiento de obras de reconstrucción,0.2306,NEU,2018,11
2018-11-05,Agroindustria al alza por mayor apertura y tendencia saludable en el mundo,0.6675,POS,2018,11
2018-11-02,Minagri inauguró puestos de control forestal en Piura,0.4731,POS,2018,11
2018-10-31,Cosecha de uvas peruanas de T&G se destina a Europa,0.2476,NEU,2018,10
2018-10-31,¿Cuáles son las grandes tendencias del mercado chino a las que todo exportador peruano de alimentos debe estar atento?,0.0943,NEU,2018,10
2018-10-30,Piura es una potencia mundial de mango,0.5969,POS,2018,10
2018-10-30,Palta peruana se consolida como el primer producto de agroexportación,0.4888,POS,2018,10
2018-10-30,La sanidad ha sido clave para que los productos de agroexportación peruanos lleguen hoy a más de 100 mercados internacionales,0.296,NEU,2018,10
2018-10-26,Entre 2000 y 2017 Frío Aéreo gestionó carga de agroexportación peruana por más de US$ 4.000 millones,-0.4982,NEG,2018,10
2018-10-25,Seis productos agrarios peruanos han logrado su ingreso a nuevos mercados este año,0.7353,POS,2018,10
2018-10-23,Producción de café de 2019 se vería afectada por falta de inversiones para abonamiento,-0.9114,NEG,2018,10
2018-10-23,"Flores, plantas y follaje en el exterior sumaron más de US$ 5.5 millones",0.1238,NEU,2018,10
2018-10-22,En Piura funcionará planta de chocolate para productores de Latinoamérica,0.4352,NEU,2018,10
2018-10-22,Productores de banano orgánico reciben certificación de carbono neutral,0.4795,POS,2018,10
2018-10-18,"La cerveza, amenazada por el cambio climático",-0.806,NEG,2018,10
2018-10-18,Bayer proyecta monitorear satelitalmente hasta 3.000 hectáreas de cultivos en Perú el próximo año,0.3853,NEU,2018,10
2018-10-16,Agro Fresh Mar Azul instalará nueva planta en Piura,0.4021,NEU,2018,10
2018-10-16,Hoy se conmemora el día mundial de la alimentación 2018,0.5798,POS,2018,10
2018-10-16,Coniagro 2018 tendrá como tema central la  Agricultura de Precisión,0.5752,POS,2018,10
2018-10-15,En Cusco se cosecha el mejor café del Perú,0.6564,POS,2018,10
2018-10-12,Minagri ha ejecutado solo el 36% de su presupuesto de inversión para este año,0.0126,NEU,2018,10
2018-10-11,Perú debe diversificar no solo sus productos de agroexportación sino sus mercados ante ola proteccionista en EE.UU.,0.2412,NEU,2018,10
2018-10-09,Arándano será el principal producto de agroexportación peruana el 2021,0.1722,NEU,2018,10
2018-10-03,Agroexportaciones peruanas crecieron 16% en los primeros ochos meses del año,0.3061,NEU,2018,10
2018-10-02,Maduro quiere que escolares siembren arroz y trabajen con animales,0.5055,POS,2018,10
2018-09-26,Frambuesa peruana con potencial en mercado interno y externo,0.5566,POS,2018,9
2018-09-25,Perú Grapes negocia compra de tierras para uvas en Piura,0.4245,NEU,2018,9
2018-09-25,BASF producirá semillas en Piura e Ica tras compra del negocio a Bayer,0.2549,NEU,2018,9
2018-09-24,Reconvierten 225 hectáreas de arroz en banano orgánico por S/ 7.7 millones en Piura,0.4088,NEU,2018,9
2018-09-20,Consorcio de proyecto Alto Piura tiene tres días para evitar intervención,-0.4881,NEG,2018,9
2018-09-20,Perú necesita construir 44 grandes represas cuya inversión ascendería a US$ 15.000 millones,0.0919,NEU,2018,9
2018-09-19,Argentina: científicos desarrollaron papas resistentes a la sequía y a suelos salinos,0.3846,NEU,2018,9
2018-09-14,Comunidad campesina Cury Lagartos impulsará producción de algarrobina orgánica,0.5919,POS,2018,9
2018-09-13,Agroideas invirtió más de S/ 1.7 millones en cofinanciamiento de mini establos,0.4237,POS,2018,9
2018-09-12,Agroexportación del norte del país crece 24.5 % en primer semestre del año,0.1282,NEU,2018,9
2018-09-12,Minagri: Agroexportaciones peruanas sumaron US$ 3.275 millones entre enero y julio del presente año,0.3456,NEU,2018,9
2018-09-11,“En Perú los dos productos que abrieron trocha en agroexportación son el mango y el espárrago”,0.0811,NEU,2018,9
2018-09-10,Invierten S/ 16 millones para garantizar irrigación de cultivos en tres regiones,0.26,NEU,2018,9
2018-09-10,Amazonas: proyecto de irrigación Amojao convertirá a la selva en plataforma agroexportadora,0.3493,NEU,2018,9
2018-09-10,Agroexportaciones no tradicionales crecieron 16.8% durante enero y julio del 2018,0.186,NEU,2018,9
2018-09-06,Danper proyecta su internacionalización y apunta a Colombia,0.4712,POS,2018,9
2018-09-06,Torre Blanca inicia operaciones en su línea de empaque para arándanos,0.3235,NEU,2018,9
2018-09-06,"Áreas de uva, palta y cítricos en Ica crecen a un ritmo de 10% anual",0.4957,POS,2018,9
2018-09-05,Siembran 100 hectáreas de pastos para 20 mil cabezas de ganado,0.3188,NEU,2018,9
2018-09-03,Perú produciría 4.77  millones de toneladas de papa en la campaña 2018/2019,-0.1191,NEU,2018,9
2018-08-31,Tecnoagro Perú 2018 se desarrollará en Trujillo,0.6849,POS,2018,8
2018-08-31,"Áncash: mejorarán producción agrícola de papa, trigo y cebada en Yungay",0.4851,POS,2018,8
2018-08-28,El 47% de las agroexportaciones no tradicionales de Perú se dirigieron a EE.UU. y Países Bajos en el primer semestre,0.0006,NEU,2018,8
2018-08-28,La palta se posicionaría como el principal producto de agroexportación de Perú al cierre del 2018,0.2466,NEU,2018,8
2018-08-27,Perú trabaja en la apertura de mercados para 193 productos agrícolas,0.5517,POS,2018,8
2018-08-24,Agroexportaciones peruanas a la Unión Europea marcan récord histórico,0.1384,NEU,2018,8
2018-08-24,“Existe desaliento en la caficultura peruana por parte de los productores”,-0.9616,NEG,2018,8
2018-08-23,Agroexportaciones alcanzarían los US$ 5.800 millones este año,0.1056,NEU,2018,8
2018-08-22,Acuicultura requiere trato similar a la agroexportación para despegar,-0.5934,NEG,2018,8
2018-08-22,Agroexportaciones de macrorregión oriental suman US$ 32.4 millones en el primer semestre del año,0.0876,NEU,2018,8
2018-08-21,Área de capsicum en Lambayeque aumentó 45% entre el 2015 y 2017,0.2387,NEU,2018,8
2018-08-17,Minagri inicia reconstrucción de infraestructura afectada en Piura con inversión inicial de S/ 31 millones,0.2287,NEU,2018,8
2018-08-16,Agroexportaciones peruanas podrán superar los US$ 8.000 millones en el 2019,0.549,POS,2018,8
2018-08-16,La creciente producción de Perú en uva de mesa está generando mayor oferta en el mercado internacional,0.7771,POS,2018,8
2018-08-15,Perú exportaría uvas por US$ 1.000 millones este año,0.3599,NEU,2018,8
2018-08-15,"En 2014, Senasa registró un pico de contaminación en  alimentos que ha ido en disminución",-0.5374,NEG,2018,8
2018-08-14,Nueva planta de AIB le permitirá brindar servicios a terceros,0.668,POS,2018,8
2018-08-14,“Es necesaria una acción política de regulación estricta del comercio y uso de agroquímicos en el campo”,-0.7187,NEG,2018,8
2018-08-13,INIA identifica nuevas variedades de papa con resistencia a efectos del cambio climático,0.5251,POS,2018,8
2018-08-08,Gobierno financiaría alza de Majes-Siguas II con venta de tierras,-0.4043,NEU,2018,8
2018-08-06,Minagri fortalece capacidades de productores de mango para impulsar exportación de la fruta,0.5908,POS,2018,8
2018-08-06,Piura debe dejar de sembrar 14 mil hectáreas de arroz para evitar la sobreproducción,-0.5786,NEG,2018,8
2018-08-06,Exportaciones de limón Tahití alcanzaron valores de US$ 4.4 millones,0.2243,NEU,2018,8
2018-08-02,Piura: optimizarán 15 mil hectáreas de cultivo tras limpieza de canal Tambo Grande,0.4065,NEU,2018,8
2018-08-02,Agroexportaciones crecieron 18.4% en el primer semestre del año,0.106,NEU,2018,8
2018-08-01,Rendimiento productivo de banano en Piura sigue sin recuperarse tras el Niño Costero,-0.3626,NEU,2018,8
2018-07-31,Arequipa: al menos 5.000 alpacas muertas en Caylloma por nevadas y heladas,-0.8589,NEG,2018,7
2018-07-31,Producción agropecuaria creció 14.79% en mayo impulsada por agroexportación,0.2055,NEU,2018,7
2018-07-30,Protegerán a más de 110.000 cabezas de ganado por heladas,0.1995,NEU,2018,7
2018-07-27,Abastecimiento de arroz está garantizado así no se siembre en la campaña complementaria en Piura,-0.6013,NEG,2018,7
2018-07-25,Dirección de Agricultura reitera que este es “año seco” en Piura y que podría extenderse hasta el 2019,-0.6549,NEG,2018,7
2018-07-20,Perú y Colombia eliminarán barreras burocráticas en certificación de agroexportación migrando a interconexión electrónica,0.012,NEU,2018,7
2018-07-19,Dinamarca es el principal destino para las exportaciones peruanas de cáscara de limón,0.3675,NEU,2018,7
2018-07-18,Minagri elabora catálogo para poner en valor papas nativas de Junín,0.7576,POS,2018,7
2018-07-17,Existe un proceso de concentración de tierras impulsado por las irrigaciones,-0.9044,NEG,2018,7
2018-07-13,"“Avozillas”, las paltas gigantes que se venden en Australia",0.7038,POS,2018,7
2018-07-13,Exportaciones de jugo de limón alcanzan valores de US$ 7.8 millones,0.294,NEU,2018,7
2018-07-11,Diversificar mercados es la respuesta ante caída de precios de la palta en Europa,-0.6235,NEG,2018,7
2018-07-10,Banco Mundial destina cerca del 10% de su cartera global de préstamos al fomento del desarrollo agropecuario,0.2708,NEU,2018,7
2018-07-04,La batalla contra el glifosato no tiene fundamentos científicos ni legales,-0.9396,NEG,2018,7
2018-07-04,El dinero gastado por el Gobierno en comprar los excedentes de papa podría haberse invertido mejor en desarrollar plantas de procesamiento,-0.6341,NEG,2018,7
2018-07-03,Productores chilenos de palta viajaron a Europa para enfrentar acusaciones sobre sequía en provincia de Petorca,-0.7502,NEG,2018,7
2018-07-02,Proponen que Majes Siguas II se entregue a la pequeña y mediana agricultura de exportación,0.3255,NEU,2018,7
2018-06-28,Gobierno aprueba transferencia de más de S/ 140 millones a gobiernos regionales y locales de Moquegua y Piura,0.3765,NEU,2018,6
2018-06-28,Arribo de palta peruana a Norteamérica aumentará a medida que avance la temporada,-0.0793,NEU,2018,6
2018-06-28,¿En qué regiones  están los cultivos con potencial para sumarse a la agroexportación?,0.7394,POS,2018,6
2018-06-27,Agrovictoria desarrollará cultivos de arándanos en Ica,0.3401,NEU,2018,6
2018-06-27,Dictarán taller de “Agricultura de ahorro de agua para mitigar impactos del cambio climático”,0.265,NEU,2018,6
2018-06-22,Arequipa: reportan 3.0000 camélidos muertos por heladas,-0.5972,NEG,2018,6
2018-06-22,Alimentación es fundamental para proteger la sanidad pecuaria ante heladas,0.1905,NEU,2018,6
2018-06-22,Piura no tendrá campaña chica de arroz por falta de agua y trabajos en Poechos,-0.7669,NEG,2018,6
2018-06-20,Promueven el uso de WhatsApp para denunciar el robo de frutas,0.0302,NEU,2018,6
2018-06-19,Senasa vacunó a más de 10 mil animales contra el Ántrax,0.2288,NEU,2018,6
2018-06-19,Realizarán taller sobre bambú y sus múltiples usos,0.4918,POS,2018,6
2018-06-14,Obras de reconstrucción en agro se iniciarán en agosto,0.1984,NEU,2018,6
2018-06-08,"Café, el mayor gol comercial de la agroexportación peruana en Suecia",0.4591,NEU,2018,6
2018-06-07,India: crean dispositivo capaz de recuperar el agua de lluvia acumulada en el suelo para redirigirla a la agricultura,-0.886,NEG,2018,6
2018-06-06,Minagri monitorea efectos de heladas y nevadas en cultivos y ganado,0.0333,NEU,2018,6
2018-06-06,Falta de asistencia técnica en maracuyá en el campo perjudica rendimiento productivo de la fruta,-0.3958,NEU,2018,6
2018-06-05,Agroideas potencia producción de banano orgánico para exportación,0.5376,POS,2018,6
2018-06-01,Grupo Verfrut busca desarrollar sus plantaciones de banano orgánico en Piura,0.3929,NEU,2018,6
2018-05-31,Perú y Ecuador unidos para enfrentar enfermedad incurable que acabaría con los cítricos,-0.5897,NEG,2018,5
2018-05-28,Gremios piden prorrogar ley de promoción del sector agrario,-0.7856,NEG,2018,5
2018-05-25,Gobierno retrocede en ampliación de Ley de Promoción del Sector Agrario,-0.4929,NEG,2018,5
2018-05-24,Piura será sede del XIV Forum Internacional del Mango,0.3818,NEU,2018,5
2018-05-23,Invertirán S/ 123.6 millones en obras de reconstrucción en Áncash,0.2587,NEU,2018,5
2018-05-23,"“Si se hacen los proyectos de irrigación pendientes, se amplía la frontera agrícola en 200 mil hectáreas”",-0.0351,NEU,2018,5
2018-05-22,Trabajan proyecto que busca optimizar consumo de energía en industrias agrícolas de Piura,0.3209,NEU,2018,5
2018-05-21,Urge frenar el sobrecultivo de arroz en Piura,-0.906,NEG,2018,5
2018-05-21,Nueva Ciudad de Olmos albergará a 111 mil trabajadores agroindustriales,0.6132,POS,2018,5
2018-05-18,Proyecto Alto Piura inicia los estudios para construir 4 represas,0.1148,NEU,2018,5
2018-05-18,Industria de envases y embalajes crece de la mano con la agroexportación,0.2444,NEU,2018,5
2018-05-17,Seguro agrícola es una necesidad apremiante para la pequeña agricultura,0.21,NEU,2018,5
2018-05-16,"AVM Soluciones Logísticas evalúa instalar sedes en Trujillo, Chiclayo e Ica",0.1391,NEU,2018,5
2018-05-14,Arequipa: Plan de Atención ante Heladas protegerá a más de 100 mil cabezas de ganado,0.3357,NEU,2018,5
2018-05-14,Agroexportaciones peruanas sumaron a US$ 1.447 millones en el primer trimestre del año,0.0965,NEU,2018,5
2018-05-14,“Nuestro objetivo es tener cero presencia del chanchito blanco en el racimo para que no dañe la calidad comercial de la fruta”,-0.6315,NEG,2018,5
2018-05-14,Ligero incremento en la exportación de limón sutil,0.227,NEU,2018,5
2018-05-11,Minagri destinará S/ 38 millones en sistema de riego que beneficiará a más de 4 mil familias,0.4257,POS,2018,5
2018-05-11,Benjamín Cillóniz: “Producción de uva de mesa de Piura crecerá significativamente en la próxima campaña”,0.0831,NEU,2018,5
2018-05-10,El desesperado llamado de Nueva Zelanda a inmigrantes para salvar la cosecha de kiwis,-0.5164,NEG,2018,5
2018-05-10,"Reynaldo Hilbck: “Piura genera 6.000 millones de m3 de agua y solo se utiliza 2.000 millones de m3, el resto se pierde en el mar”",0.2072,NEU,2018,5
2018-05-09,Reconstrucción del agro en la región Piura demandará inversión de S/ 304 millones,0.1812,NEU,2018,5
2018-05-08,Producción de cítricos de la Unión Europea cae cerca de 9% en la campaña 22017/2018,-0.3354,NEU,2018,5
2018-05-08,Hoy se inicia el Siagro Norte 2018,0.4146,NEU,2018,5
2018-05-03,Piura: más de 40 mil porcinos fueron vacunados para prevenir peste porcina clásica,0.2863,NEU,2018,5
2018-05-02,“Organizaciones de productores deben innovarse”,0.3425,NEU,2018,5
2018-04-30,Plan Multisectorial ante Heladas y Friaje 2018 reducirá el riesgo de mortandad en 706.700 cabezas de ganado,0.1404,NEU,2018,4
2018-04-27,“Nuestra agricultura de exportación aún depende de la tecnología foránea”,0.1271,NEU,2018,4
2018-04-25,Minagri inaugura mañana la I Feria de Innovación en el Sector Agrario,0.4454,POS,2018,4
2018-04-25,"Diversificación: agroexportación, forestación, turismo y acuicultura cuentan con mayor potencial",0.5172,POS,2018,4
2018-04-25,Expo Perú Norte generaría negocios por S/ 60 millones,0.3475,NEU,2018,4
2018-04-23,Ingreso del HLB a Perú pondría en riesgo 58 mil hectáreas de cítricos,-0.4085,NEU,2018,4
2018-04-23,Instalan 484 hectáreas de riego por aspersión para cultivo de quinua en beneficio de 200 familias,0.38,NEU,2018,4
2018-04-23,Exportaciones de espárragos frescos se mantienen en auge al cierre del primer trimestre del año,0.322,NEU,2018,4
2018-04-20,"Ministro Mostajo se reunió con presidente de Adex, quien le reiteró pedido de extender la Ley de Promoción Agraria",0.2831,NEU,2018,4
2018-04-20,Proyectan proteger a más de 740 mil cabezas de ganado por heladas en Puno,0.1467,NEU,2018,4
2018-04-19,Enfrentamiento comercial entre EE.UU. y China puede beneficiar despachos peruanos de aceites de limón y fungicidas,0.0855,NEU,2018,4
2018-04-18,Exportaciones de granadas crecieron 45% en el primer bimestre del año,0.1831,NEU,2018,4
2018-04-16,Ejecutarán plan de acción para proteger y evitar ingreso del HLB en Perú,0.0033,NEU,2018,4
2018-04-11,“Se debe priorizar segunda etapa de Siembra y Cosecha de Agua hasta el 2021”,0.2765,NEU,2018,4
2018-04-06,"""Incorporaremos agregados agrícolas para promover agroexportación""",0.3479,NEU,2018,4
2018-04-06,Envíos de la Asociación de Productores de Banano Orgánico Valle del Chira crecieron 50% en cinco años,0.1975,NEU,2018,4
2018-04-05,Agroexportaciones peruanas crecieron 23.9% en el primer bimestre del 2018,0.1659,NEU,2018,4
2018-04-03,Proyecto Alto Piura busca asegurar los fondos para completar obras de trasvase,0.1645,NEU,2018,4
2018-04-03,"“Gloria tiene alrededor de 90 mil hectáreas en costa de tierras bajo riego o por irrigar, eso no ha existido en toda la historia del Perú”",-0.9267,NEG,2018,4
2018-04-02,Agricultores afectados por El Niño Costero con  deudas vencidas podrán acogerse a facilidades financieras,-0.1449,NEU,2018,4
2018-04-02,Senasa elimina foco de insecto que transmite HLB en Tumbes,-0.0545,NEU,2018,4
2018-04-02,"Gremios agrarios demandan ministros concertadores, que promuevan reactivación del sector agropecuario",-0.8186,NEG,2018,4
2018-04-02,Plan de Heladas 2018 permitirá reducir entre 10% y 15% mortandad de ganado en zonas altoandinas,0.237,NEU,2018,4
2018-03-28,Técnicos del Gore Piura reciben capacitación legal en proceso de otorgamiento de terrenos eriazos para fines agrícolas,0.2336,NEU,2018,3
2018-03-28,Productores chilenos y peruanos preocupados por nueva medida de reducción de emisiones en el transporte,-0.8082,NEG,2018,3
2018-03-28,Huánuco: inauguran moderna planta de poscosecha de cacao en el valle de Aspuzana,0.7018,POS,2018,3
2018-03-28,Vizcarra sobre la reconstrucción en el norte: “No han hecho prácticamente nada”,-0.51,NEG,2018,3
2018-03-28,Junín: más de 800 cacaoteros se beneficiarán con proyecto de mejoramiento del sistema agroforestal en Mazamari,0.5417,POS,2018,3
2018-03-27,"De los 10 mil productores de mango que hay en Piura, solo el 10% está asociado",-0.798,NEG,2018,3
2018-03-26,ADEX: Perú tiene el reto de descentralizar las agroexportaciones,0.4003,NEU,2018,3
2018-03-26,Sector agropecuario creció 3.9% en enero del 2018,0.119,NEU,2018,3
2018-03-22,Argencrops evalúa instalar planta de procesamiento para menestras y granos andinos,0.18,NEU,2018,3
2018-03-22,Investigador de la Universidad Agraria La Molina fue distinguido por sus trabajos para desarrollar sistemas de muestreo de cadmio en el cacao,0.7633,POS,2018,3
2018-03-22,Organizaciones de usuarios de agua fueron capacitadas para aprovechar eficientemente el recurso hídrico,0.2527,NEU,2018,3
2018-03-21,Piura siembra 16.500 hectáreas de arroz en la presente campaña grande,-0.3443,NEU,2018,3
2018-03-20,Lambayeque: reducen abastecimiento de agua para cultivos de arroz,-0.4751,NEG,2018,3
2018-03-20,“Es muy preocupante que los peruanos estemos consumiendo alimentos contaminados”,-0.9148,NEG,2018,3
2018-03-20,¿Cuáles son los productos de agroexportación peruana con más éxito en España?,0.6498,POS,2018,3
2018-03-16,Exportaciones de jugo de limón mantienen ritmo auspicioso,0.2771,NEU,2018,3
2018-03-15,"Capacitan a productores de semillas  de Lambayeque, Piura, Cajamarca y Amazonas",0.4271,NEU,2018,3
2018-03-14,Minagri ejecutará Proyecto de Recursos Hídricos para monitorear 10 cuencas en el país,0.1984,NEU,2018,3
2018-03-13,El sector agropecuario crecería 6% en 2018,0.2857,NEU,2018,3
2018-03-12,Agroexportaciones peruanas crecieron 23% en el primer mes del año,0.0982,NEU,2018,3
2018-03-06,Piura: comitiva visita San Lorenzo para buscar salida a paro agrario,0.1689,NEU,2018,3
2018-03-06,Yacón peruano se exportó a 35 países el año pasado,0.2147,NEU,2018,3
2018-03-05,"Café, cacao y quinua son los productos más afectados en su competitividad por demoras en el transporte",-0.7621,NEG,2018,3
2018-03-01,Agroexportación peruana puede frenarse si no se innova para aumentar su productividad,-0.3199,NEU,2018,3
2018-03-01,"Inacal, el protagonista silencioso detrás de las historias de éxito de los productos de agroexportación",0.6835,POS,2018,3
2018-02-28,Presentan sistema de indicadores para agenda de cambio climático y producción agroalimentaria,0.3331,NEU,2018,2
2018-02-22,INIA mejora calidad y productividad del mango de exportación en Piura,0.5243,POS,2018,2
2018-02-22,Pequeños ganaderos están mejor preparados para prevenir daños por heladas,0.5076,POS,2018,2
2018-02-22,48% de las hectáreas de mango se riega por sistema de inundación,-0.9075,NEG,2018,2
2018-02-21,Envíos de banano orgánico por parte de Cepibo se recuperan,-0.5003,NEG,2018,2
2018-02-20,Senasa inicia vacunación contra el ántrax,0.0103,NEU,2018,2
2018-02-19,Envíos de alimentos peruanos a mercados del sur asiático sumaron US$ 84 millones en 2017,0.0921,NEU,2018,2
2018-02-19,Exportaciones peruanas de sacha inchi crecieron 137% el 2017,0.095,NEU,2018,2
2018-02-16,INEI: producción nacional agropecuaria creció 2.62% en el 2017,0.0441,NEU,2018,2
2018-02-16,¿Qué productos del rubro agropecuario importa Perú desde Australia?,0.0169,NEU,2018,2
2018-02-15,Piura: incrementarán capacidad de reservorio de Poechos en 200 millones de metros cúbicos,0.4723,POS,2018,2
2018-02-14,Agroexportaciones peruanas crecieron 6.28% el 2017,0.0399,NEU,2018,2
2018-02-13,“Necesitamos fortalecer la descentralización en el Agro”,0.1443,NEU,2018,2
2018-02-13,Agroexportaciones peruanas sumaron US$ 6.255 millones en el 2017,0.0414,NEU,2018,2
2018-02-12,Agroexportaciones peruanas  Brasil tendrán mayor dinamismo este año,0.263,NEU,2018,2
2018-02-08,Difrusa y Safco reciben licencias de Sun World Innovations,0.215,NEU,2018,2
2018-02-08,Tumbes: declaran el tercer sábado de noviembre Día de la Ciruela Criolla,0.1298,NEU,2018,2
2018-02-08,Inundaciones en Perú entre factores para encarecimiento internacional de la palta,-0.87,NEG,2018,2
2018-02-06,“Tenemos dirigentes que no son productores de papa y  manejan los reclamos de manera política”,-0.7813,NEG,2018,2
2018-02-02,Cosecha de palta de California para este año duplicaría lo alcanzado el 2017,0.2682,NEU,2018,2
2018-02-02,Senasa previene ingreso de mosca de la fruta a zonas reglamentadas de mango,0.0432,NEU,2018,2
2018-02-02,Conveagro: “Protesta de agricultores es cosecha de grave crisis agraria acumulada durante varios años”,-0.9582,NEG,2018,2
2018-02-01,AIB operará en mayo nueva planta para procesar congelados,0.2653,NEU,2018,2
2018-02-01,Agroexportaciones peruanas crecieron 8.5% el 2017,0.3305,NEU,2018,2
2018-02-01,Agroexportaciones a Australia deberían superar los US$ 40 millones en el 2020,0.3343,NEU,2018,2
2018-02-01,Aseguran alimentos para ganado durante heladas en Arequipa,0.2758,NEU,2018,2
2018-01-31,Costeño reforzará la distribución de arroz en costa norte,0.1795,NEU,2018,1
2018-01-31,Agroexportaciones peruanas alcanzarían los US$ 7 mil millones este año,0.246,NEU,2018,1
2018-01-30,Acuerdos comerciales han permitido que agroexportaciones generen una revolución social descentralizada,0.7295,POS,2018,1
2018-01-30,"“Producción global de café certificado crece más que su mercado, ocasionando exceso de oferta”",0.0343,NEU,2018,1
2018-01-29,Pondrán en marcha 3 mil  obras de siembra y cosecha de agua,0.4544,POS,2018,1
2018-01-26,Obras en proyecto Chavimochic III se retomarían en marzo,0.0577,NEU,2018,1
2018-01-26,Camargo Correa y Proyecto Alto Piura difieren en cifras por laudo arbitral,-0.4394,NEU,2018,1
2018-01-26,Puno: AgroRural aplica abono foliar para proteger 540 hectáreas de cultivo ante las heladas,-0.1068,NEU,2018,1
2018-01-24,Productores de papa piden subsidio para siembra en altura,-0.771,NEG,2018,1
2018-01-23,Nueva variedad de banano permite duplicar la producción,0.6299,POS,2018,1
2018-01-23,Piura es la principal región productora de limón en nuestro país,0.3422,NEU,2018,1
2018-01-23,Exportaciones peruanas de chocolate peruano crecieron 20% entre enero y noviembre del 2017,0.0532,NEU,2018,1
2018-01-22,Agroexportaciones crecieron 9% durante enero-noviembre del 2017,0.132,NEU,2018,1
2018-01-19,Brasil: producción de café crecería entre 21.1% y 30.1% este año,0.2093,NEU,2018,1
2018-01-19,Grupo Silvestre retoma negociaciones para compra de empresa en Estados Unidos,0.143,NEU,2018,1
2018-01-17,Exportaciones de limón Tahití crecerían alrededor de 75% este año,0.2635,NEU,2018,1
2018-01-16,Lambayeque: proyectan cosechar más de 25 mil toneladas de arroz en valle Chancay,0.3912,POS,2018,1
2018-01-15,Agromar proyecta crecer en ventas 20% este año,0.5466,POS,2018,1
2018-01-10,Siembran 236 plantones de palta Hass en la provincia de Bolívar,0.4195,NEU,2018,1
2018-01-09,El 2018 sería el año donde se reactive la ejecución de infraestructura de riego en el Perú,0.236,NEU,2018,1
2018-01-09,Virú contará este año con una de las plantas de packing de palta más modernas de Sudamérica,0.4433,POS,2018,1
2018-01-08,La palta puede ser uno de los motores de la agroexportación,0.8585,POS,2018,1
2018-01-08,Agroexportaciones crecerán 15% el 2018 y bordearían los US$ 7.000 millones,0.2829,NEU,2018,1
2018-01-08,Agroexportaciones peruanas crecieron 7.35% durante enero-noviembre del 2017,0.0735,NEU,2018,1
2018-01-08,Exportaciones de cítricos por parte de Perú crecerían 10% en la campaña 2018,0.1133,NEU,2018,1
2018-01-05,Agroexportaciones peruanas crecieron 7.24% durante enero-noviembre del 2017,0.108,NEU,2018,1
2018-01-04,Sunshine Export vende parte de sus acciones a Limones Piuranos e inglesa Wealmoor,0.2401,NEU,2018,1
2018-01-04,Agroexportaciones crecerían entre 10% y 15% este año,0.6969,POS,2018,1
2018-01-03,Arándanos y paltas serán los productos estrella de la agroexportación este año,0.8222,POS,2018,1
2018-01-02,Agricultura se consolidó como el segundo mayor generador de divisas del Perú en 2017,0.1158,NEU,2018,1
2018-01-02,Senasa certificó 225 hectáreas de espárragos de Danper en Olmos,0.0311,NEU,2018,1
